tract,Total Population,Group Quarter Population,Percent Female,Housholds,Family Households,Non-Family Households,"Single Person Households, % of Total","Households with Children, % of Total","Households with 60 years and older, % of Total",Average Household Size,Average Family Household Size,Asian,Black/African American,White,Native American Indian,Native Hawaiian/Pacific Islander,Other/Two or More Races,% Latino (of Any Race),0-4 Years,5-17 Years,18-34 Years,35-59 Years,60 and older,High School or Less,Some College/Associate Degree,College Degree,Graduate/Professional Degree,Foreign Born,English Only,Spanish Only,Asian/Pacific Islander,Other European Languages,Other Languages,% of All Households,% of Spanish-Speaking Households,% of Asian-Speaking Households,% of Other European-Speaking Households,% of Households Speaking Other Languages,Total Number of Units,Median Year Structure Built,Owner Occupied,Renter Occupied,Vacant Units,For Rent,For Sale Only,"Rented or Sold, Not Occupied","For Seasonal, Recreation or Occasional Use",Other Vacant,Median Year Moved in to Unit (Own),Median Year Moved in to Unit (Rent),Percent in Same House Last Year,Percent Abroad Last Year,Single Family Housing,2-4 Units,5-9 Units,10-19 Units,20 Units or More,Other Type,No Bedroom,1 Bedroom,2 Bedrooms,3-4 Bedrooms,5 or More Bedrooms,Median Rent,Median Contract Rent,Median Rent as % of Household Income,Median Home Value,Vehicles Available,Vehicles Homeowners,Vehicles Renters,Vehicles Per Capita,Households with no Vehicle,Percent of Homeowning Households,Percent of Renting Households,Median Household Income (B19013_001),Median Family Income (B19113_001),Per Capita Income,Percent in Poverty,Unemployment Rate,Percent Unemployment Female,Percent Unemployment Male,Employed Residents,Managerial Professional,Services,Sales and Office,Natural Resources,Production Transport Materials,Workers 16 Years and Older,Car,Drove Alone,Carpooled,Transit,Bike,Walk,Other Journey Type,Worked at Home
25701,5424,21,0.418879056,1580,0.737341772,0.262658228,0.167088608,0.305696203,0.401265823,3.419620253,4.060085837,0.64380531,0.011061947,0.122050147,0.005530973,0.00129056,0.216261062,0.255162242,0.025626844,0.177912979,0.143436578,0.452986726,0.200036873,0.469578018,0.269136408,0.189156035,0.072129539,0.556784661,0.278145695,0.193566698,0.51371807,0.014569536,0,0.159318827,0.017218543,0.131315043,0,0,1606,1948.306011,0.663291139,0.336708861,0.01618929,0,0,0,0,1,1999.807074,2014.683099,0.978030162,0.005213182,0.858032379,0.127023661,0.00622665,0.00871731,0,0,0.04234122,0.074097136,0.455790785,0.409090909,0.01867995,2083.333333,1955.792683,31.86833333,1051762.115,2852,0.798387097,0.201612903,0.525811209,0.089240506,0.071564885,0.12406015,115584.4156,112011.4007,44472.54794,0.086834734,0.061538462,0.448397436,0.613141026,2928,0.291325137,0.216188525,0.211748634,0.116120219,0.164617486,2825,0.540176991,0.465840708,0.074336283,0.30300885,0.016283186,0.029026549,0.00920354,0.102300885
25702,3979,62,0.515456145,1230,0.782926829,0.217073171,0.125203252,0.289430894,0.555284553,3.184552846,3.641744548,0.601407389,0.000753958,0.195275195,0.001507917,0,0.201055542,0.216637346,0.033676803,0.11837145,0.178939432,0.367680322,0.301331993,0.470606629,0.287992495,0.152595372,0.088805503,0.532043227,0.361248375,0.073342003,0.544603381,0.018725618,0.002080624,0.195058518,0.008322497,0.186736021,0,0,1287,1951.525,0.607317073,0.392682927,0.044289044,0,0,0,0,1,1999.764398,2008.533654,0.984074823,0.001011122,0.822066822,0.101787102,0.03030303,0.02952603,0.016317016,0,0.03030303,0.103341103,0.403263403,0.416472416,0.046620047,1862.385321,1690.217391,34.36086957,1052431.611,1639,0.771812081,0.228187919,0.411912541,0.256097561,0.168674699,0.391304348,96379.31034,121875,44897.46167,0.090085556,0.025059102,0.486997636,0.538061466,2062,0.334626576,0.249757517,0.192046557,0.08971872,0.13385063,2002,0.61988012,0.46953047,0.15034965,0.344155844,0,0.016483516,0,0.019480519
25800,2153,20,0.567580121,648,0.652777778,0.347222222,0.311728395,0.259259259,0.419753086,3.291666667,4.458628842,0.702275894,0.085462146,0.102647469,0,0,0.109614491,0.08685555,0.044124477,0.096144914,0.268927078,0.397584765,0.193218765,0.451612903,0.299880526,0.153524492,0.094982079,0.541569902,0.328474247,0.042759961,0.608843537,0.011661808,0.008260447,0.153547133,0,0.145286686,0.006316812,0,685,1952.866667,0.489197531,0.510802469,0.054014599,0.432432432,0.432432432,0,0,0.135135135,1999.43038,2012.608173,0.951379149,0.016830295,0.63649635,0.204379562,0.051094891,0.048175182,0.059854015,0,0.032116788,0.249635036,0.233576642,0.433576642,0.051094891,1706.896552,1548.543689,40.05714286,984195.4023,975,0.687179487,0.312820513,0.452856479,0.195987654,0.066246057,0.320241692,77777.77778,110855.2632,33708.31398,0.102183,0.071057192,0.551993068,0.519064125,1072,0.335820896,0.215485075,0.20988806,0.052238806,0.186567164,1059,0.557129367,0.413597734,0.143531634,0.303116147,0.001888574,0.031161473,0.025495751,0.081208687
25900,4409,71,0.506917668,1412,0.698300283,0.301699717,0.205382436,0.225212465,0.506373938,3.07223796,3.647058824,0.440689499,0.051258789,0.279882059,0,0,0.228169653,0.259922885,0.039011114,0.125652075,0.249943298,0.32138807,0.264005443,0.317571512,0.297431407,0.265032107,0.119964974,0.375368564,0.435921643,0.159782865,0.379041775,0.025253717,0,0.064196365,0.014869011,0.049327354,0,0,1501,1957.123412,0.737252125,0.262747875,0.059293804,0.539325843,0,0,0,0.460674157,2001.346154,2012.636054,0.94912523,0,0.836775483,0.069953364,0,0.00532978,0.087941372,0,0.081279147,0.019986676,0.347101932,0.470353098,0.081279147,2671.428571,2348.837209,31.18,1027840.909,2571,0.763516142,0.236483858,0.583125425,0.109065156,0.079731028,0.191374663,134890.1099,142132.8671,52173.98503,0.092084373,0.046666667,0.501568627,0.545098039,2431,0.49321267,0.148909914,0.182640889,0.075277664,0.099958865,2381,0.773624528,0.656446871,0.117177656,0.125157497,0.005879882,0.006299874,0.030659387,0.058378832
26001,6463,7,0.504564444,1859,0.697149005,0.302850995,0.171597633,0.323830016,0.422807961,3.472834857,4.192901235,0.496828098,0.033111558,0.198205168,0.001701996,0,0.27015318,0.355098252,0.021352313,0.141420393,0.290112951,0.37366548,0.173448863,0.423954757,0.252676227,0.255503939,0.067865078,0.473464335,0.316837945,0.30687747,0.361422925,0.014071146,0.000790514,0.136916996,0.043478261,0.093438735,0,0,1902,1939,0.575578268,0.424421732,0.022607781,0.511627907,0,0,0,0.488372093,2001.419355,2010.915301,0.931981279,0,0.696109359,0.229758149,0.056782334,0.017350158,0,0,0.056782334,0.160883281,0.307570978,0.402733964,0.072029443,2013.081395,1812.130178,25.43421053,1025198.939,3026,0.632187707,0.367812293,0.468203621,0.109198494,0.103738318,0.116603295,115206.6929,116842.1053,37563.65465,0.115606037,0.07324091,0.559246665,0.513994245,3543,0.388371437,0.243014395,0.186847305,0.082416032,0.099350833,3453,0.535766001,0.393570808,0.142195193,0.319432378,0.008398494,0.015928178,0.024037069,0.09643788
26002,3660,388,0.531967213,951,0.715036803,0.284963197,0.160883281,0.278654048,0.506834911,3.440588854,4.097058824,0.45,0.036065574,0.301912568,0,0,0.212021858,0.229234973,0.030054645,0.12704918,0.179508197,0.362568306,0.300819672,0.378573889,0.221495005,0.277299346,0.12263176,0.39726776,0.389295775,0.212957746,0.344225352,0.053521127,0,0.081690141,0.042253521,0.037746479,0.001690141,0,1050,1946.327273,0.806519453,0.193480547,0.094285714,0,0.171717172,0,0.222222222,0.606060606,2000.888325,2010.571429,0.903340635,0,0.947619048,0.022857143,0,0,0.007619048,0.021904762,0.016190476,0.031428571,0.277142857,0.646666667,0.028571429,2647.058824,2647.058824,26.67166667,1012711.864,1757,0.833807627,0.166192373,0.480054645,0.062039958,0.056062581,0.086956522,129905.0633,119758.0645,39832.10383,0.128982369,0.051098901,0.474725275,0.576373626,1727,0.430225825,0.204979734,0.180081065,0.041690793,0.143022583,1677,0.523553965,0.46332737,0.060226595,0.263565891,0.016696482,0.00417412,0.031604055,0.160405486
26003,5085,10,0.55280236,1430,0.836363636,0.163636364,0.134265734,0.353846154,0.515384615,3.548951049,4.015050167,0.453097345,0.004523107,0.232841691,0,0,0.309537856,0.363421829,0.042674533,0.15339233,0.189380531,0.364405113,0.250147493,0.376730564,0.271299255,0.271565495,0.080404686,0.474139626,0.320049302,0.30566968,0.363804437,0.010476582,0,0.079293344,0.010476582,0.068816763,0,0,1448,1940.485075,0.704895105,0.295104895,0.012430939,0,0,0,0,1,1997.675676,2010.590062,0.973254671,0,0.908149171,0.061464088,0.03038674,0,0,0,0.029696133,0.102209945,0.386740331,0.424033149,0.057320442,1781.055901,1428.097345,32.95,1033261.803,2473,0.706429438,0.293570562,0.48633235,0.152447552,0.120039683,0.22985782,95977.01149,101556.4202,38109.55752,0.07007652,0.033892503,0.505991099,0.527901404,2822,0.354358611,0.238837704,0.249468462,0.069808646,0.087526577,2734,0.653621068,0.514996342,0.138624726,0.250548647,0.002194587,0.023408925,0,0.070226774
26004,4107,5,0.463355247,1166,0.802744425,0.197255575,0.088336192,0.373070326,0.495711835,3.518010292,3.943376068,0.375213051,0.035305576,0.266374483,0.001947894,0,0.321158997,0.425614804,0.083028975,0.150961773,0.164110056,0.369856343,0.232042854,0.488531325,0.226634714,0.195481,0.089352961,0.419040662,0.348645778,0.315719596,0.278013808,0.035847053,0.021773765,0.116303771,0.046999469,0.069304302,0,0,1287,1939,0.680960549,0.319039451,0.094017094,0,0.446280992,0,0,0.553719008,2004.22619,2006.330935,0.94060132,0,0.818181818,0.111888112,0.06993007,0,0,0,0.02952603,0.051282051,0.424242424,0.474747475,0.02020202,2116.504854,1852.941176,36.42037037,929752.0661,1993,0.741093828,0.258906172,0.485269053,0.06432247,0.026448363,0.14516129,105141.844,105794.702,37963.64743,0.121472393,0.020833333,0.432971014,0.587862319,2162,0.376965772,0.267345051,0.191489362,0.067992599,0.096207216,2101,0.554021894,0.431223227,0.122798667,0.237029986,0.026653974,0.033793432,0.020942408,0.127558306
26100,7566,0,0.44356331,2094,0.696275072,0.303724928,0.155682904,0.32330468,0.481852913,3.613180516,4.176268861,0.693761565,0.030134814,0.134020619,0.013613534,0.016389109,0.11208036,0.215040973,0.021543748,0.124768702,0.20777161,0.414618028,0.231297912,0.441403049,0.223405999,0.222586461,0.112604491,0.567803331,0.287315953,0.167364582,0.535323517,0.009995948,0,0.18492503,0.029177361,0.149398892,0,0,2169,1939,0.653772684,0.346227316,0.034578147,0,0,0,0,1,2006.706037,2009.840426,0.942391736,0,0.842784693,0.070078377,0,0.009220839,0.075610881,0.00230521,0.071461503,0.044260028,0.378515445,0.486860304,0.01890272,1686.594203,1589.130435,27.59121622,976774.5303,3438,0.776905177,0.223094823,0.454401269,0.181948424,0.081081081,0.372413793,110053.3808,119183.1683,39820.03701,0.115930495,0.064616066,0.459836247,0.604779819,4227,0.419209841,0.236337828,0.212207239,0.022947717,0.109297374,4119,0.430929837,0.350570527,0.080359311,0.392085458,0.013109978,0.00922554,0.030589949,0.124059238
26201,3825,73,0.530980392,971,0.763130793,0.236869207,0.112255407,0.352214212,0.59938208,3.864057673,4.484480432,0.624836601,0.028496732,0.065098039,0,0,0.281568627,0.298300654,0.031633987,0.118954248,0.20627451,0.345098039,0.298039216,0.437832447,0.32712766,0.183178191,0.051861702,0.574379085,0.202483801,0.24838013,0.543736501,0.003239741,0.002159827,0.116900648,0.008639309,0.108261339,0,0,1056,1952.904762,0.629248198,0.370751802,0.080492424,0.094117647,0,0,0,0.905882353,1999.973262,2011,0.9776551,0,0.690340909,0.237689394,0.018939394,0.017992424,0.035037879,0,0.021780303,0.083333333,0.402462121,0.411931818,0.080492424,1826.315789,1657.894737,17.91358025,872512.4378,1878,0.747603834,0.252396166,0.490980392,0.06900103,0.021276596,0.15,116604.4776,98437.5,35163.92157,0.088894751,0.018173123,0.545671927,0.472501196,2053,0.270336094,0.297613249,0.217730151,0.037018997,0.17730151,2041,0.568348849,0.418912298,0.149436551,0.292503675,0,0.023517883,0.007839294,0.107790299
26202,3839,24,0.552487627,1048,0.840648855,0.159351145,0.090648855,0.265267176,0.54389313,3.640267176,3.998864926,0.617087783,0.003386299,0.228705392,0,0,0.150820526,0.292524095,0.027611357,0.071112269,0.202396457,0.453503517,0.2453764,0.514936865,0.206344318,0.194025254,0.084693563,0.648866892,0.165014733,0.278328422,0.534422716,0.014197696,0.008036432,0.2475221,0.055987142,0.187784624,0.003750335,0,1056,1943.754266,0.609732824,0.390267176,0.007575758,0,0,0,1,0,1995.118343,2012.829545,0.976058932,0,0.864583333,0.09375,0.027462121,0.014204545,0,0,0.005681818,0.072916667,0.426136364,0.459280303,0.035984848,2152.985075,1914.0625,40.12368421,977222.2222,1968,0.68851626,0.31148374,0.512633498,0.096374046,0.03599374,0.190709046,120043.1034,119073.2759,36468.61162,0.042198489,0.048227535,0.543693322,0.504534213,2309,0.28064097,0.349935037,0.201385881,0.061065396,0.106972715,2241,0.518072289,0.456938867,0.061133423,0.407853637,0,0.024542615,0.014725569,0.03480589
26301,5724,22,0.475716282,1379,0.796229152,0.203770848,0.131979695,0.27991298,0.638143582,4.134880348,4.64298725,0.584032145,0.011705101,0.169287212,0,0.011879804,0.223095737,0.271663173,0.030922432,0.117575122,0.227288609,0.310272537,0.3139413,0.498019366,0.266065141,0.196082746,0.039832746,0.53895877,0.315666126,0.187128177,0.49161709,0.005588606,0,0.096628808,0.006309717,0.086533261,0,0,1430,1939,0.647570703,0.352429297,0.035664336,0.235294118,0,0,0.196078431,0.568627451,1992.368421,2009.490446,0.925401817,0,0.837062937,0.090909091,0.006293706,0.048251748,0.017482517,0,0.024475524,0.04965035,0.437762238,0.418181818,0.06993007,1766.666667,1432.20339,28.18289474,922550.4323,2204,0.640653358,0.359346642,0.385045423,0.184191443,0.185890258,0.181069959,98549.10714,90808.82353,27101.25786,0.143585237,0.170584285,0.517461383,0.653122901,2470,0.293927126,0.259919028,0.263562753,0.072874494,0.109716599,2369,0.53060363,0.351625158,0.178978472,0.387083157,0,0.04812157,0.011397214,0.022794428
26302,5142,0,0.509723843,1538,0.719115735,0.280884265,0.22236671,0.271131339,0.578673602,3.343302991,4.134719711,0.570206145,0.043757293,0.151302995,0.011474135,0,0.223259432,0.261376896,0.041229094,0.116686114,0.226176585,0.382535978,0.233372229,0.359235353,0.393743793,0.165342602,0.081678252,0.515752625,0.29979716,0.197565923,0.494929006,0.007707911,0,0.112576065,0.011156187,0.097768763,0.003651116,0,1627,1953.142361,0.708712614,0.291287386,0.054701905,0,0,0.247191011,0,0.752808989,1996.759259,2008.288288,0.947111632,0.007806401,0.673632452,0.051014136,0.115550092,0.130915796,0.022741242,0.006146281,0.019053473,0.098340504,0.350338045,0.510141364,0.022126613,1800,1555.555556,31.85045455,1019572.954,2803,0.771316447,0.228683553,0.545118631,0.137191157,0.049541284,0.350446429,89603.1746,95725.3886,34381.40801,0.093664451,0.081378299,0.489369501,0.592008798,2506,0.361931365,0.310853951,0.205107741,0.069034318,0.053072626,2455,0.675763747,0.563340122,0.112423625,0.251323829,0.008553971,0,0.018737271,0.045621181
26303,4818,95,0.479867165,1350,0.682222222,0.317777778,0.243703704,0.333333333,0.511111111,3.498518519,4.351791531,0.509339975,0.00871731,0.188459942,0.003943545,0.002698215,0.286841013,0.326691573,0.064134496,0.103362391,0.240348692,0.340805313,0.251349108,0.403178023,0.283328845,0.256935093,0.056558039,0.464923205,0.328454203,0.218673764,0.414947882,0.017742293,0.020181859,0.090929253,0.015746285,0.073852295,0,0,1400,1948.874172,0.765185185,0.234814815,0.035714286,0,0,0.64,0,0.36,2001.609848,2012.266355,0.904891304,0.022575251,0.815,0.070714286,0.052857143,0.061428571,0,0,0.036428571,0.09,0.265,0.55,0.058571429,2037.234043,1856.557377,40.61804124,1023318.872,2771,0.812702995,0.187297005,0.575134911,0.017037037,0.009680542,0.041009464,78947.36842,102281.0219,31362.59859,0.073957016,0.041350793,0.50241213,0.538938663,2782,0.344356578,0.285046729,0.218188354,0.055355859,0.09705248,2774,0.470800288,0.379235761,0.091564528,0.461427541,0,0.009372747,0.003244412,0.055155011
26401,3444,21,0.515098722,1011,0.81206726,0.18793274,0.164193867,0.40751731,0.5628091,3.385756677,3.901339829,0.68873403,0.055749129,0.103368177,0.006968641,0.039779326,0.105400697,0.130081301,0.068815331,0.140534262,0.182346109,0.347270616,0.261033682,0.515430862,0.270941884,0.135470942,0.078156313,0.476480836,0.333956969,0.047396321,0.581228563,0.02369816,0.013719988,0.129404428,0.020268163,0.093857187,0,0.010913626,1039,1949.915254,0.735905045,0.264094955,0.026948989,0,0,0,1,0,1994.275362,2011.082677,0.966232227,0,0.882579403,0.10587103,0.011549567,0,0,0,0,0.084696824,0.417709336,0.482194418,0.015399423,1589.622642,1369.318182,37.18706897,922794.1176,1575,0.776507937,0.223492063,0.457317073,0.21958457,0.235215054,0.176029963,72415.25424,72028.30189,27426.71312,0.128339141,0.045117076,0.467161622,0.577955454,1672,0.26076555,0.269736842,0.244617225,0.047248804,0.177631579,1652,0.642857143,0.50968523,0.133171913,0.286924939,0,0.015738499,0,0.054479419
26402,5056,16,0.452136076,1307,0.692425402,0.307574598,0.115531752,0.275439939,0.574598317,3.856159143,4.682872928,0.510482595,0.066851266,0.240110759,0.009295886,0.003560127,0.169699367,0.184335443,0.011669304,0.118670886,0.172666139,0.435719937,0.261273734,0.40951189,0.218523154,0.27709637,0.094868586,0.512262658,0.263758255,0.140484291,0.457074245,0.137082249,0.001600961,0.098459075,0,0.098459075,0,0,1347,1953.205128,0.729150727,0.270849273,0.02969562,0,0,0,0,1,1995.093897,2007.931034,0.957674051,0.002175633,0.918337045,0.081662955,0,0,0,0,0,0.050482554,0.308834447,0.625092799,0.0155902,2654.676259,2606.965174,17.73928571,912760.4167,2662,0.766716754,0.233283246,0.526503165,0.055853099,0.047219307,0.079096045,119214.2857,115687.9195,40717.30617,0.096601073,0.050778605,0.444143534,0.606635071,2804,0.257845934,0.199001427,0.292796006,0.091654779,0.158701854,2784,0.667744253,0.512212644,0.155531609,0.167025862,0,0.00466954,0.036637931,0.123922414
26403,3801,47,0.478558274,1150,0.733913043,0.266086957,0.185217391,0.264347826,0.554782609,3.264347826,3.835308057,0.669297553,0.024993423,0.127334912,0,0.008418837,0.169955275,0.248881873,0.031833728,0.068403052,0.227045514,0.373848987,0.298868719,0.544287548,0.262516046,0.14987163,0.043324775,0.669823731,0.167663043,0.158152174,0.657880435,0.016304348,0,0.250815217,0,0.247826087,0,0,1206,1949.226361,0.632173913,0.367826087,0.046434494,0,0,0,0,1,1996.764706,2011.084071,0.931434599,0.003691983,0.817578773,0.154228856,0,0.009121061,0.012437811,0.006633499,0.038971808,0.126036484,0.411276949,0.408789386,0.014925373,1615.217391,1396.84466,38.97115385,830784.5745,2205,0.759183673,0.240816327,0.580110497,0.122608696,0.049518569,0.24822695,74842.93194,94805.19481,33471.27072,0.10847548,0.071790152,0.462494248,0.609295904,2009,0.278247885,0.362867098,0.173220508,0.014435042,0.171229467,1881,0.602339181,0.513556619,0.088782562,0.344497608,0,0.001594896,0,0.051568315
26404,2760,0,0.514855072,692,0.874277457,0.125722543,0.121387283,0.36416185,0.515895954,3.988439306,4.409917355,0.486594203,0.108333333,0.077173913,0,0,0.327898551,0.31557971,0.040217391,0.123188406,0.248913043,0.373550725,0.214130435,0.57205029,0.204545455,0.188588008,0.034816248,0.600362319,0.252548131,0.306530766,0.437146093,0.003775009,0,0.10381276,0.030955077,0.072857682,0,0,692,1963.280423,0.576589595,0.423410405,0,0,0,0,0,0,2001.790541,2011.200787,0.993100944,0.002541757,0.748554913,0.199421965,0,0.052023121,0,0,0.037572254,0.076589595,0.242774566,0.612716763,0.030346821,1368.055556,1368.055556,30.31830986,841606.4982,1261,0.647898493,0.352101507,0.456884058,0.156069364,0.155388471,0.156996587,75675.67568,81125,25944.05797,0.121090909,0.047558656,0.521876982,0.525681674,1502,0.183089214,0.344873502,0.26298269,0.083888149,0.125166445,1450,0.509655172,0.32,0.189655172,0.336551724,0,0.04,0.014482759,0.099310345
30101,5062,252,0.629593046,2029,0.38097585,0.61902415,0.331197634,0.170527353,0.193691474,2.370625924,3.031047865,0.316673252,0.012248123,0.533781114,0.006124062,0,0.131173449,0.102133544,0.083366258,0.027459502,0.524891347,0.241011458,0.123271434,0.117258262,0.07246022,0.499632803,0.310648715,0.206045041,0.720689655,0.071336207,0.170258621,0.03512931,0.002586207,0.021982759,0,0.021982759,0,0,2206,1939,0.20946279,0.79053721,0.080235721,0,0,0.440677966,0,0.559322034,1992.734375,2015.227425,0.774919614,0.004622186,0.219854941,0.383952856,0.215775159,0.122846782,0.057570263,0,0.107887579,0.300543971,0.296464189,0.269718948,0.025385313,2605.536332,2547.540984,23.51633238,1192796.61,1832,0.283842795,0.716157205,0.361912288,0.326269098,0.2,0.359725686,136141.9753,145581.8966,60993.42157,0.122907309,0.022795441,0.655068986,0.367726455,3258,0.752608963,0.114180479,0.104051565,0.012584408,0.016574586,3131,0.249441073,0.22197381,0.027467263,0.281379751,0.071223251,0.251676781,0.029383584,0.116895561
30102,4731,598,0.497357852,2049,0.439238653,0.560761347,0.414348463,0.195705222,0.303074671,2.017081503,2.847777778,0.224899598,0.022828155,0.644472627,0,0,0.10779962,0.077150708,0.039737899,0.088353414,0.351511308,0.330374128,0.190023251,0.073097826,0.094565217,0.382065217,0.450271739,0.204607905,0.723750825,0.047325556,0.123046445,0.105877174,0,0.033458067,0,0.026414264,0.007043804,0,2212,1964.822064,0.459248414,0.540751586,0.073688969,0.294478528,0,0,0.288343558,0.417177914,2000.5,2015.857143,0.73561994,0.013208351,0.452531646,0.141500904,0.033453888,0.154159132,0.21835443,0,0.059674503,0.335443038,0.226943942,0.356690778,0.02124774,3149.061033,3062.785388,35.15846154,1869318.182,2617,0.589988536,0.410011464,0.553160008,0.126891166,0.083953241,0.163357401,193127.49,207944.243,101991.672,0.082890285,0.041502683,0.484078712,0.557423971,2679,0.814109742,0.042179918,0.125419933,0.01343785,0.004852557,2641,0.337750852,0.277546384,0.060204468,0.251798561,0.026505112,0.123438092,0.053388868,0.207118516
30201,4262,8,0.533317691,2021,0.482434438,0.517565562,0.371103414,0.208312716,0.398317665,2.104898565,2.872820513,0.305725012,0.016658846,0.45823557,0,0.002580948,0.216799625,0.160253402,0.048568747,0.097137494,0.287423745,0.312529329,0.254340685,0.199239321,0.160327677,0.377121123,0.263311878,0.341154388,0.525524044,0.136374846,0.215782984,0.113686806,0.008631319,0.10135635,0,0.080641184,0.020715166,0,2099,1940.468278,0.30331519,0.69668481,0.037160553,0,0,0.564102564,0.435897436,0,1998.836207,2011.914894,0.853868195,0.002626552,0.242496427,0.427822773,0.084325869,0.146736541,0.094807051,0.003811339,0.045259647,0.340161982,0.412101,0.192472606,0.010004764,2208.446866,2190.751445,25.25974843,1312062.937,2015,0.395037221,0.604962779,0.472782731,0.300841168,0.120717781,0.379261364,114945.6522,111770.8333,67201.12623,0.161895824,0.021148036,0.550226586,0.47092145,2592,0.625771605,0.21257716,0.098765432,0.020447531,0.042438272,2460,0.43699187,0.372764228,0.064227642,0.343089431,0.053252033,0.033739837,0.019105691,0.113821138
